;NU_ANO;NU_MES;CO_IBGE;NO_ENTE;SG_UF;CO_COMP_MASSA;CO_TIPO_FUNDO;CNPJ_ORGAO;NO_ORGAO;CO_PODER;CO_TIPO_PODER;ID_SEGURADO_MATRICULA;ID_SEGURADO_CPF;ID_SEGURADO_PIS_PASEP;CO_SEXO_SEGURADO;ID_DEPENDENTE;ID_DEPENDENTE_CPF;DT_NASC_DEPENDENTE;CO_SEXO_DEPENDENTE;CO_CONDICAO_DEPENDENTE;CO_TIPO_DEPENDECIA;idades_dependentes
11489;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5677;5677;5677;2;dep_11490;25821;2011-12-04;1;1;2;10
11490;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5678;5678;5678;1;dep_11491;25822;2014-12-03;2;1;2;7
11491;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5679;5679;5679;1;dep_11492;25823;2000-12-06;2;2;4;42
11492;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5680;5680;5680;2;dep_11493;25824;2018-12-02;1;1;2;3
11493;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5681;5681;5681;1;dep_11494;25825;2015-12-03;2;1;2;6
11494;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5682;5682;5682;1;dep_11495;25826;2004-12-05;2;1;2;17
11495;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5683;5683;5683;1;dep_11496;25827;2014-12-03;1;1;2;7
11496;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5684;5684;5684;2;dep_11497;25828;2005-12-05;1;1;2;16
11497;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5685;5685;5685;1;dep_11498;25829;2006-12-05;2;1;2;15
11498;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5686;5686;5686;1;dep_11499;25830;2005-12-05;1;1;2;16
11499;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5688;5688;5688;2;dep_11500;25832;2010-12-04;2;1;2;11
11500;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5689;5689;5689;1;dep_11501;25833;2017-12-02;1;1;2;4
11501;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5690;5690;5690;1;dep_11502;25834;2002-12-06;1;1;2;19
11502;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_5691;5691;5691;1;dep_11503;25835;2008-12-04;1;1;2;13
11503;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5692;5692;5692;1;dep_11504;25836;2004-12-05;1;1;2;17
11504;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5693;5693;5693;1;dep_11505;25837;2007-12-05;1;1;2;14
11505;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5694;5694;5694;1;dep_11506;25838;2015-12-03;1;1;2;6
11506;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5696;5696;5696;2;dep_11507;25840;2017-12-02;1;1;2;4
11507;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5697;5697;5697;1;dep_11508;25841;2003-12-06;2;1;2;18
11508;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5698;5698;5698;1;dep_11509;25842;2009-12-04;2;1;2;12
11509;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5699;5699;5699;2;dep_11510;25843;2007-12-05;1;1;2;14
11510;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5700;5700;5700;1;dep_11511;25844;2016-12-02;1;1;2;5
11511;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5702;5702;5702;2;dep_11512;25846;2013-12-03;2;1;2;8
11512;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5703;5703;5703;1;dep_11513;25847;2018-12-02;1;1;2;3
11513;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5704;5704;5704;1;dep_11514;25848;2018-12-02;1;1;2;3
11514;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5705;5705;5705;1;dep_11515;25849;2018-12-02;2;1;2;3
11515;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5706;5706;5706;1;dep_11516;25850;2009-12-04;1;1;2;12
11516;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5707;5707;5707;1;dep_11517;25851;2009-12-04;1;1;2;12
11517;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5709;5709;5709;2;dep_11518;25853;2018-12-02;2;1;2;3
11518;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5710;5710;5710;1;dep_11519;25854;2013-12-03;1;1;2;8
11519;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5711;5711;5711;1;dep_11520;25855;2013-12-03;2;1;2;8
11520;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5712;5712;5712;1;dep_11521;25856;2001-12-06;1;1;2;20
11521;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5713;5713;5713;2;dep_11522;25857;2010-12-04;1;1;2;11
11522;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5714;5714;5714;1;dep_11523;25858;2005-12-05;1;2;4;16
11523;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5716;5716;5716;1;dep_11524;25860;2020-12-01;1;2;4;1
11524;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5717;5717;5717;1;dep_11525;25861;2002-12-06;2;1;2;19
11525;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5718;5718;5718;2;dep_11526;25862;1999-12-07;1;1;2;9
11526;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5719;5719;5719;1;dep_11527;25863;2004-12-05;2;1;2;17
11527;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5720;5720;5720;1;dep_11528;25864;2016-12-02;2;1;2;5
11528;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5721;5721;5721;1;dep_11529;25865;2008-12-04;2;1;2;13
11529;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5722;5722;5722;1;dep_11530;25866;2007-12-05;2;1;2;14
11530;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5723;5723;5723;1;dep_11531;25867;2011-12-04;2;1;2;10
11531;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5724;5724;5724;2;dep_11532;25868;2011-12-04;2;1;2;10
11532;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5725;5725;5725;1;dep_11533;25869;2012-12-03;2;1;2;9
11533;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5726;5726;5726;1;dep_11534;25870;2011-12-04;2;1;2;10
11534;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5727;5727;5727;1;dep_11535;25871;2018-12-02;1;1;2;3
11535;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5728;5728;5728;1;dep_11536;25872;2009-12-04;1;1;2;12
11536;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5729;5729;5729;2;dep_11537;25873;2014-12-03;1;1;2;7
11537;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5730;5730;5730;1;dep_11538;25874;2011-12-04;1;1;2;10
11538;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5732;5732;5732;1;dep_11539;25876;2008-12-04;1;1;2;13
11539;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5733;5733;5733;1;dep_11540;25877;2007-12-05;2;1;2;14
11540;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5734;5734;5734;1;dep_11541;25878;2015-12-03;1;1;2;6
11541;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5735;5735;5735;1;dep_11542;25879;2010-12-04;2;1;2;11
11542;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5737;5737;5737;2;dep_11543;25881;2011-12-04;1;1;2;10
11543;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5738;5738;5738;2;dep_11544;25882;2020-12-01;1;1;2;1
11544;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5739;5739;5739;2;dep_11545;25883;2004-12-05;2;1;2;17
11545;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5740;5740;5740;1;dep_11546;25884;2012-12-03;1;1;2;9
11546;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5741;5741;5741;1;dep_11547;25885;2015-12-03;2;1;2;6
11547;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5742;5742;5742;1;dep_11548;25886;2014-12-03;2;1;2;7
11548;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_5743;5743;5743;1;dep_11549;25887;2009-12-04;1;1;2;12
11549;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5744;5744;5744;1;dep_11550;25888;2007-12-05;2;1;2;14
11550;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5745;5745;5745;2;dep_11551;25889;2015-12-03;1;1;2;6
11551;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5746;5746;5746;2;dep_11552;25890;2019-12-02;2;1;2;2
11552;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_5747;5747;5747;1;dep_11553;25891;2006-12-05;2;1;2;15
11553;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5748;5748;5748;1;dep_11554;25892;2016-12-02;1;1;2;5
11554;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5751;5751;5751;1;dep_11555;25895;2009-12-04;2;1;2;12
11555;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5754;5754;5754;2;dep_11556;25898;2019-12-02;2;1;2;2
11556;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_5756;5756;5756;1;dep_11557;25900;2011-12-04;1;2;4;10
11557;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5757;5757;5757;1;dep_11558;25901;1988-12-09;1;1;2;9
11558;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5758;5758;5758;1;dep_11559;25902;2007-12-05;2;1;2;14
11559;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5759;5759;5759;1;dep_11560;25903;2014-12-03;2;1;2;7
11560;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5760;5760;5760;1;dep_11561;25904;2014-12-03;2;1;2;7
11561;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5761;5761;5761;2;dep_11562;25905;2010-12-04;1;1;2;11
11562;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5762;5762;5762;2;dep_11563;25906;2005-12-05;2;1;2;16
11563;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5763;5763;5763;1;dep_11564;25907;2018-12-02;2;1;2;3
11564;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5764;5764;5764;1;dep_11565;25908;2020-12-01;1;1;2;1
11565;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5765;5765;5765;2;dep_11566;25909;2010-12-04;2;1;2;11
11566;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5766;5766;5766;1;dep_11567;25910;2007-12-05;2;1;2;14
11567;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_5767;5767;5767;1;dep_11568;25911;2014-12-03;2;1;2;7
11568;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5770;5770;5770;2;dep_11569;25914;2018-12-02;2;1;2;3
11569;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5771;5771;5771;1;dep_11570;25915;2010-12-04;2;1;2;11
11570;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5772;5772;5772;2;dep_11571;25916;2017-12-02;2;1;2;4
11571;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5773;5773;5773;2;dep_11572;25917;2019-12-02;2;1;2;2
11572;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5774;5774;5774;2;dep_11573;25918;2018-12-02;2;1;2;3
11573;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_5776;5776;5776;1;dep_11574;25920;2013-12-03;1;1;2;8
11574;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5777;5777;5777;1;dep_11575;25921;2018-12-02;2;1;2;3
11575;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5778;5778;5778;1;dep_11576;25922;2011-12-04;2;1;2;10
11576;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5779;5779;5779;1;dep_11577;25923;2005-12-05;1;1;2;16
11577;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5780;5780;5780;1;dep_11578;25924;2000-12-06;2;1;2;9
11578;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5781;5781;5781;2;dep_11579;25925;2012-12-03;1;1;2;9
11579;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5784;5784;5784;2;dep_11580;25928;2004-12-05;1;1;2;17
11580;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5786;5786;5786;2;dep_11581;25930;2018-12-02;2;1;2;3
11581;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5787;5787;5787;1;dep_11582;25931;2019-12-02;2;2;4;2
11582;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5788;5788;5788;1;dep_11583;25932;2013-12-03;1;1;2;8
11583;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5789;5789;5789;1;dep_11584;25933;2020-12-01;1;1;2;1
11584;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_5790;5790;5790;2;dep_11585;25934;2011-12-04;1;1;2;10
11585;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5792;5792;5792;2;dep_11586;25936;2009-12-04;1;1;2;12
11586;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5793;5793;5793;1;dep_11587;25937;2001-12-06;2;1;2;20
11587;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5794;5794;5794;2;dep_11588;25938;2018-12-02;2;1;2;3
11588;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5795;5795;5795;1;dep_11589;25939;2018-12-02;1;1;2;3
11589;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5796;5796;5796;1;dep_11590;25940;2013-12-03;1;1;2;8
11590;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5797;5797;5797;2;dep_11591;25941;2009-12-04;2;1;2;12
11591;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5798;5798;5798;1;dep_11592;25942;2015-12-03;1;1;2;6
11592;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5799;5799;5799;2;dep_11593;25943;2019-12-02;2;1;2;2
11593;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5800;5800;5800;1;dep_11594;25944;2007-12-05;1;1;2;14
11594;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5801;5801;5801;1;dep_11595;25945;2013-12-03;2;1;2;8
11595;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5802;5802;5802;1;dep_11596;25946;2009-12-04;2;1;2;12
11596;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5803;5803;5803;1;dep_11597;25947;2014-12-03;2;1;2;7
11597;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_5804;5804;5804;2;dep_11598;25948;2016-12-02;1;1;2;5
11598;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5807;5807;5807;2;dep_11599;25951;2006-12-05;1;1;2;15
11599;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5808;5808;5808;1;dep_11600;25952;2017-12-02;2;1;2;4
11600;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;ativos_5809;5809;5809;1;dep_11601;25953;1997-12-07;1;1;2;9
11601;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5810;5810;5810;1;dep_11602;25954;2011-12-04;1;1;2;10
11602;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5811;5811;5811;1;dep_11603;25955;2010-12-04;2;1;2;11
11603;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5812;5812;5812;1;dep_11604;25956;2013-12-03;1;1;2;8
11604;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5813;5813;5813;2;dep_11605;25957;2015-12-03;2;1;2;6
11605;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5814;5814;5814;1;dep_11606;25958;2010-12-04;2;1;2;11
11606;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5815;5815;5815;1;dep_11607;25959;2011-12-04;2;1;2;10
11607;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5816;5816;5816;1;dep_11608;25960;2020-12-01;2;1;2;1
11608;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5817;5817;5817;1;dep_11609;25961;2009-12-04;2;1;2;12
11609;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5819;5819;5819;2;dep_11610;25963;2013-12-03;2;1;2;8
11610;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5820;5820;5820;1;dep_11611;25964;2002-12-06;1;1;2;19
11611;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5821;5821;5821;1;dep_11612;25965;2010-12-04;2;1;2;11
11612;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5823;5823;5823;1;dep_11613;25967;2005-12-05;1;1;2;16
11613;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5824;5824;5824;1;dep_11614;25968;2005-12-05;2;2;4;16
11614;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5825;5825;5825;2;dep_11615;25969;2018-12-02;2;1;2;3
11615;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5826;5826;5826;2;dep_11616;25970;2016-12-02;2;1;2;5
11616;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5827;5827;5827;1;dep_11617;25971;2008-12-04;1;1;2;13
11617;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5828;5828;5828;1;dep_11618;25972;2019-12-02;2;1;2;2
11618;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5829;5829;5829;1;dep_11619;25973;2016-12-02;2;1;2;5
11619;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5830;5830;5830;2;dep_11620;25974;1999-12-07;2;1;2;9
11620;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5831;5831;5831;1;dep_11621;25975;2006-12-05;1;2;4;15
11621;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5832;5832;5832;1;dep_11622;25976;2011-12-04;2;1;2;10
11622;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5834;5834;5834;1;dep_11623;25978;2005-12-05;2;1;2;16
11623;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5835;5835;5835;1;dep_11624;25979;2016-12-02;2;1;2;5
11624;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5836;5836;5836;2;dep_11625;25980;2009-12-04;2;1;2;12
11625;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5837;5837;5837;2;dep_11626;25981;2012-12-03;1;1;2;9
11626;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5838;5838;5838;1;dep_11627;25982;2007-12-05;1;1;2;14
11627;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5839;5839;5839;1;dep_11628;25983;2016-12-02;2;1;2;5
11628;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5840;5840;5840;2;dep_11629;25984;2016-12-02;1;1;2;5
11629;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5842;5842;5842;1;dep_11630;25986;2011-12-04;1;1;2;10
11630;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5843;5843;5843;2;dep_11631;25987;2017-12-02;1;1;2;4
11631;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5844;5844;5844;1;dep_11632;25988;2009-12-04;1;1;2;12
11632;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5845;5845;5845;2;dep_11633;25989;2015-12-03;2;1;2;6
11633;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5846;5846;5846;2;dep_11634;25990;2011-12-04;1;1;2;10
11634;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5847;5847;5847;1;dep_11635;25991;2010-12-04;1;1;2;11
11635;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5848;5848;5848;2;dep_11636;25992;2019-12-02;1;1;2;2
11636;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5849;5849;5849;1;dep_11637;25993;2012-12-03;2;1;2;9
11637;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5851;5851;5851;2;dep_11638;25995;2016-12-02;1;2;4;5
11638;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5853;5853;5853;1;dep_11639;25997;2006-12-05;2;1;2;15
11639;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5854;5854;5854;1;dep_11640;25998;2014-12-03;1;1;2;7
11640;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5855;5855;5855;1;dep_11641;25999;2009-12-04;2;1;2;12
11641;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5856;5856;5856;1;dep_11642;26000;1999-12-07;2;1;2;9
11642;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5857;5857;5857;1;dep_11643;26001;2009-12-04;1;1;2;12
11643;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5859;5859;5859;2;dep_11644;26003;2016-12-02;1;1;2;5
11644;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5860;5860;5860;2;dep_11645;26004;2001-12-06;2;1;2;20
11645;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5862;5862;5862;2;dep_11646;26006;2005-12-05;1;1;2;16
11646;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5863;5863;5863;1;dep_11647;26007;2007-12-05;2;1;2;14
11647;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5864;5864;5864;1;dep_11648;26008;2015-12-03;2;2;4;6
11648;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5865;5865;5865;1;dep_11649;26009;2005-12-05;1;1;2;16
11649;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5866;5866;5866;1;dep_11650;26010;2000-12-06;2;1;2;9
11650;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5867;5867;5867;1;dep_11651;26011;2006-12-05;1;1;2;15
11651;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5868;5868;5868;1;dep_11652;26012;2018-12-02;1;1;2;3
11652;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5869;5869;5869;2;dep_11653;26013;2019-12-02;1;1;2;2
11653;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5870;5870;5870;2;dep_11654;26014;2018-12-02;1;1;2;3
11654;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5871;5871;5871;1;dep_11655;26015;2014-12-03;1;1;2;7
11655;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;ativos_5872;5872;5872;1;dep_11656;26016;2009-12-04;1;1;2;12
