;NU_ANO;NU_MES;CO_IBGE;NO_ENTE;SG_UF;CO_COMP_MASSA;CO_TIPO_FUNDO;CNPJ_ORGAO;NO_ORGAO;CO_PODER;CO_TIPO_PODER;CO_TIPO_POPULACAO;CO_TIPO_CARGO;CO_TIPO_APOSENTADORIA;ID_APOSENTADO_MATRICULA;ID_APOSENTADO_CPF;ID_APOSENT_PIS_PASEP;CO_SEXO_APOSENTADO;CO_EST_CIVIL_APOSENTADO;DT_NASC_APOSENTADO;DT_ING_SERV_PUB;DT_ING_ENTE;DT_INICIO_APOSENTADORIA;VL_APOSENTADORIA;VL_CONTRIBUICAO;VL_COMPENS_PREVID;IN_PARID_SERV;CO_CONDICAO_APOSENTADO;NU_DEPENDENTES;NU_TEMPO_RPPS_MUN;NU_TEMPO_RPPS_EST;NU_TEMPO_RPPS_FED;IN_PREV_COMP;VL_TETO_ESPECIFICO
4233;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4234;10915;4234;1;2;1963-12-16;1988-12-09;1988-12-09;2013-12-03;14260.34;0.0;0;1;1;1;0;0;0;2;29000
4234;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4235;10916;4235;1;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;12766.86;0.0;0;1;1;1;0;0;0;2;29000
4235;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4236;10917;4236;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;9709.51;0.0;0;2;1;1;0;0;0;2;29000
4236;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4237;10918;4237;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;4244.13;0.0;0;1;1;1;0;0;0;2;29000
4237;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4238;10919;4238;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;9462.54;0.0;0;1;1;1;0;0;0;2;29000
4238;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4239;10920;4239;2;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;8676.02;0.0;0;1;1;1;0;0;0;2;29000
4239;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4240;10921;4240;1;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;4105.34;0.0;0;2;1;1;0;0;0;2;29000
4240;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4241;10922;4241;1;2;1944-12-20;1969-12-14;1969-12-14;1994-12-08;8989.83;0.0;0;1;1;1;0;0;0;2;29000
4241;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4242;10923;4242;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;11263.92;0.0;0;1;1;1;0;0;0;2;29000
4242;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4243;10924;4243;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;12153.39;0.0;0;1;1;1;0;0;0;2;29000
4243;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4244;10925;4244;1;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;8949.33;0.0;0;2;1;1;0;0;0;2;29000
4244;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4245;10926;4245;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;13351.92;0.0;0;2;1;1;0;0;0;2;29000
4245;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4246;10927;4246;1;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;12303.21;0.0;0;2;1;1;0;0;0;2;29000
4246;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4247;10928;4247;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;8685.35;0.0;0;1;1;1;0;0;0;2;29000
4247;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4248;10929;4248;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;6816.9;0.0;0;1;1;1;0;0;0;2;29000
4248;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4249;10930;4249;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;9963.92;0.0;0;1;1;1;0;0;0;2;29000
4249;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4250;10931;4250;1;2;1964-12-15;1989-12-09;1989-12-09;2014-12-03;10622.45;0.0;0;2;1;1;0;0;0;2;29000
4250;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4251;10932;4251;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;8906.18;0.0;0;1;1;1;0;0;0;2;29000
4251;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4252;10933;4252;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;14145.52;0.0;0;1;1;1;0;0;0;2;29000
4252;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4253;10934;4253;2;2;1945-12-20;1970-12-14;1970-12-14;1995-12-08;9099.08;0.0;0;1;1;1;0;0;0;2;29000
4253;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4254;10935;4254;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;13665.94;0.0;0;1;1;1;0;0;0;2;29000
4254;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4255;10936;4255;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;10342.78;0.0;0;1;1;1;0;0;0;2;29000
4255;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4256;10937;4256;2;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;5718.44;0.0;0;1;1;1;0;0;0;2;29000
4256;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4257;10938;4257;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;5603.92;0.0;0;1;1;1;0;0;0;2;29000
4257;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4258;10939;4258;1;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;12678.4;0.0;0;1;1;1;0;0;0;2;29000
4258;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4259;10940;4259;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;10089.31;0.0;0;2;1;1;0;0;0;2;29000
4259;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4260;10941;4260;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;8433.7;0.0;0;1;1;1;0;0;0;2;29000
4260;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4261;10942;4261;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;14237.51;0.0;0;1;1;1;0;0;0;2;29000
4261;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4262;10943;4262;1;2;1941-12-21;1966-12-15;1966-12-15;1991-12-09;18407.87;0.0;0;1;1;1;0;0;0;2;29000
4262;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4263;10944;4263;2;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;17132.98;0.0;0;2;1;1;0;0;0;2;29000
4263;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4264;10945;4264;1;2;1964-12-15;1989-12-09;1989-12-09;2014-12-03;15149.98;0.0;0;1;1;1;0;0;0;2;29000
4264;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4265;10946;4265;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;11967.21;0.0;0;1;1;1;0;0;0;2;29000
4265;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4266;10947;4266;2;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;14697.37;0.0;0;1;1;1;0;0;0;2;29000
4266;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4267;10948;4267;1;2;1963-12-16;1988-12-09;1988-12-09;2013-12-03;13581.43;0.0;0;2;1;1;0;0;0;2;29000
4267;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4268;10949;4268;2;2;1948-12-19;1973-12-13;1973-12-13;1998-12-07;5936.83;0.0;0;2;1;1;0;0;0;2;29000
4268;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4269;10950;4269;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;5585.47;0.0;0;2;1;1;0;0;0;2;29000
4269;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4270;10951;4270;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;7458.06;0.0;0;2;1;1;0;0;0;2;29000
4270;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4271;10952;4271;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;12084.13;0.0;0;1;1;1;0;0;0;2;29000
4271;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4272;10953;4272;2;2;1945-12-20;1970-12-14;1970-12-14;1995-12-08;11683.48;0.0;0;1;1;1;0;0;0;2;29000
4272;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4273;10954;4273;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;6690.03;0.0;0;1;1;1;0;0;0;2;29000
4273;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4274;10955;4274;2;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;7668.79;0.0;0;1;1;1;0;0;0;2;29000
4274;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4275;10956;4275;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;13955.18;0.0;0;1;1;1;0;0;0;2;29000
4275;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4276;10957;4276;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;10428.53;0.0;0;1;1;1;0;0;0;2;29000
4276;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4277;10958;4277;2;2;1948-12-19;1973-12-13;1973-12-13;1998-12-07;18384.95;0.0;0;2;1;1;0;0;0;2;29000
4277;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4278;10959;4278;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;10663.31;0.0;0;1;1;1;0;0;0;2;29000
4278;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4279;10960;4279;1;2;1963-12-16;1988-12-09;1988-12-09;2013-12-03;10035.93;0.0;0;1;1;1;0;0;0;2;29000
4279;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4280;10961;4280;2;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;8808.67;0.0;0;1;1;1;0;0;0;2;29000
4280;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4281;10962;4281;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;4887.89;0.0;0;1;1;1;0;0;0;2;29000
4281;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4282;10963;4282;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;12008.79;0.0;0;1;1;1;0;0;0;2;29000
4282;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4283;10964;4283;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;14374.55;0.0;0;1;1;1;0;0;0;2;29000
4283;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4284;10965;4284;1;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;7561.13;0.0;0;1;1;1;0;0;0;2;29000
4284;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4285;10966;4285;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;7507.38;0.0;0;1;1;1;0;0;0;2;29000
4285;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4286;10967;4286;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;15649.57;0.0;0;1;1;1;0;0;0;2;29000
4286;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4287;10968;4287;2;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;8758.22;0.0;0;1;1;1;0;0;0;2;29000
4287;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4288;10969;4288;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;10766.34;0.0;0;1;1;1;0;0;0;2;29000
4288;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4289;10970;4289;2;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;5923.95;0.0;0;1;1;1;0;0;0;2;29000
4289;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4290;10971;4290;1;2;1939-12-22;1964-12-15;1964-12-15;1989-12-09;10131.99;0.0;0;2;1;1;0;0;0;2;29000
4290;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4291;10972;4291;2;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;5800.04;0.0;0;1;1;1;0;0;0;2;29000
4291;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4292;10973;4292;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;8765.36;0.0;0;1;1;1;0;0;0;2;29000
4292;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4293;10974;4293;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;10603.73;0.0;0;1;1;1;0;0;0;2;29000
4293;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4294;10975;4294;2;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;13476.77;0.0;0;1;1;1;0;0;0;2;29000
4294;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4295;10976;4295;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;7344.72;0.0;0;1;1;1;0;0;0;2;29000
4295;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4296;10977;4296;1;2;1941-12-21;1966-12-15;1966-12-15;1991-12-09;7006.96;0.0;0;1;1;1;0;0;0;2;29000
4296;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4297;10978;4297;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;3554.88;0.0;0;1;1;1;0;0;0;2;29000
4297;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4298;10979;4298;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;8351.69;0.0;0;1;1;1;0;0;0;2;29000
4298;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4299;10980;4299;1;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;4413.63;0.0;0;1;1;1;0;0;0;2;29000
4299;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4300;10981;4300;1;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;9618.820450667235;0.0;0;1;1;1;0;0;0;2;29000
4300;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4301;10982;4301;1;2;1963-12-16;1988-12-09;1988-12-09;2013-12-03;11860.98;0.0;0;1;1;1;0;0;0;2;29000
4301;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4302;10983;4302;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;8933.46;0.0;0;1;1;1;0;0;0;2;29000
4302;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4303;10984;4303;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;13164.26;0.0;0;1;1;1;0;0;0;2;29000
4303;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4304;10985;4304;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;9302.67;0.0;0;1;1;1;0;0;0;2;29000
4304;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4305;10986;4305;2;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;9737.03;0.0;0;1;1;1;0;0;0;2;29000
4305;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4306;10987;4306;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;7799.89;0.0;0;1;1;1;0;0;0;2;29000
4306;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4307;10988;4307;2;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;14157.44;0.0;0;1;1;1;0;0;0;2;29000
4307;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4308;10989;4308;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;11610.22;0.0;0;1;1;1;0;0;0;2;29000
4308;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4309;10990;4309;2;2;1945-12-20;1970-12-14;1970-12-14;1995-12-08;6070.76;0.0;0;1;1;1;0;0;0;2;29000
4309;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4310;10991;4310;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;14674.3;0.0;0;1;1;1;0;0;0;2;29000
4310;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4311;10992;4311;2;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;10827.71;0.0;0;2;1;1;0;0;0;2;29000
4311;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4312;10993;4312;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;15928.85;0.0;0;1;1;1;0;0;0;2;29000
4312;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4313;10994;4313;2;2;1932-12-23;1957-12-17;1957-12-17;1982-12-11;4023.71;0.0;0;1;1;1;0;0;0;2;29000
4313;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4314;10995;4314;1;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;5332.35;0.0;0;1;1;1;0;0;0;2;29000
4314;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4315;10996;4315;2;2;1943-12-21;1968-12-14;1968-12-14;1993-12-08;14525.17;0.0;0;2;1;1;0;0;0;2;29000
4315;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4316;10997;4316;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;8955.98;0.0;0;1;1;1;0;0;0;2;29000
4316;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4317;10998;4317;2;2;1940-12-21;1965-12-15;1965-12-15;1990-12-09;4527.77;0.0;0;1;1;2;0;0;0;2;29000
4317;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4318;10999;4318;2;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;6753.35;0.0;0;1;1;1;0;0;0;2;29000
4318;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4319;11000;4319;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;13253.39;0.0;0;1;1;1;0;0;0;2;29000
4319;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4320;11001;4320;2;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;14193.68;0.0;0;1;1;1;0;0;0;2;29000
4320;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4321;11002;4321;2;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;5417.86;0.0;0;1;1;1;0;0;0;2;29000
4321;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4322;11003;4322;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;11684.94;0.0;0;2;1;1;0;0;0;2;29000
4322;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4323;11004;4323;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;11624.42;0.0;0;1;1;1;0;0;0;2;29000
4323;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4324;11005;4324;1;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;10546.94;0.0;0;2;1;1;0;0;0;2;29000
4324;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4325;11006;4325;2;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;10471.73;0.0;0;1;1;1;0;0;0;2;29000
4325;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4326;11007;4326;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;8648.48;0.0;0;1;1;1;0;0;0;2;29000
4326;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4327;11008;4327;2;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;4377.95;0.0;0;1;1;1;0;0;0;2;29000
4327;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4328;11009;4328;1;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;11061.29;0.0;0;2;1;1;0;0;0;2;29000
4328;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4329;11010;4329;1;2;1948-12-19;1973-12-13;1973-12-13;1998-12-07;8328.04;0.0;0;1;1;1;0;0;0;2;29000
4329;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4330;11011;4330;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;7873.5;0.0;0;1;1;2;0;0;0;2;29000
4330;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4331;11012;4331;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;10191.07;0.0;0;1;1;1;0;0;0;2;29000
4331;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_4332;11013;4332;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;4081.3;0.0;0;1;1;2;0;0;0;2;29000
4332;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4333;11014;4333;2;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;4104.55;0.0;0;1;1;1;0;0;0;2;29000
4333;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4334;11015;4334;1;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;7974.1;0.0;0;1;1;1;0;0;0;2;29000
4334;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4335;11016;4335;1;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;2485.89;0.0;0;1;1;1;0;0;0;2;29000
4335;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4336;11017;4336;1;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;11356.67;0.0;0;1;1;1;0;0;0;2;29000
4336;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4337;11018;4337;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;11457.1;0.0;0;1;1;1;0;0;0;2;29000
4337;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4338;11019;4338;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;9538.99;0.0;0;1;1;2;0;0;0;2;29000
4338;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4339;11020;4339;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;6818.61;0.0;0;1;1;1;0;0;0;2;29000
4339;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4340;11021;4340;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;9618.820450667235;0.0;0;1;1;1;0;0;0;2;29000
4340;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_4341;11022;4341;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;10622.12;0.0;0;1;1;1;0;0;0;2;29000
4341;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4342;11023;4342;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;10603.45;0.0;0;2;1;1;0;0;0;2;29000
4342;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4343;11024;4343;1;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;10713.88;0.0;0;1;1;1;0;0;0;2;29000
4343;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_4344;11025;4344;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;9628.97;0.0;0;1;1;1;0;0;0;2;29000
